312;153;184;208;land;false;mountain;1
313;227;112;186;land;false;forest;1
314;192;166;157;land;false;hills;1
315;239;242;62;land;false;plains;1
316;236;132;239;land;true;plains;1
317;248;181;246;land;false;desert;1
318;228;139;157;land;false;jungle;1
319;193;246;78;land;false;plains;1
320;178;121;231;land;false;forest;1
321;192;217;177;land;false;jungle;1
322;166;198;224;land;false;forest;1
323;230;133;221;land;false;jungle;1
324;169;198;202;land;false;desert;1
325;244;245;140;land;false;plains;1
326;87;242;178;land;false;desert;1
327;217;216;208;land;false;forest;1
328;228;200;200;land;false;jungle;1
329;216;185;175;land;false;forest;1
330;105;253;207;land;false;jungle;1
331;221;100;193;land;true;jungle;1
332;196;247;162;land;false;desert;1
333;220;198;250;land;false;plains;1
334;182;253;115;land;false;forest;1
335;221;86;221;land;false;forest;1
336;227;195;191;land;false;desert;1
337;221;247;81;land;false;jungle;1
338;118;194;247;land;false;plains;1
339;142;219;230;land;false;desert;1
340;94;233;244;land;false;forest;1
341;210;176;175;land;false;desert;1
342;150;122;245;land;false;plains;1
343;252;202;141;land;false;plains;1
344;237;200;153;land;false;desert;1
345;238;223;187;land;true;plains;1
346;214;133;224;land;false;hills;1
347;136;230;175;land;false;desert;1
348;198;208;175;land;true;desert;1
349;246;229;41;land;false;desert;1
350;123;204;240;land;false;plains;1
351;217;190;234;land;false;mountain;1
352;110;159;235;land;false;plains;1
353;245;167;167;land;false;plains;1
354;143;249;253;land;false;desert;1
355;143;182;211;land;false;plains;1
356;185;185;190;land;false;hills;1
357;218;110;235;land;false;plains;1
358;235;148;212;land;true;desert;1
359;51;244;225;land;false;plains;1
360;92;218;192;land;false;desert;1
361;233;176;240;land;true;jungle;1
362;250;252;34;land;false;desert;1
363;202;253;100;land;false;plains;1
364;132;214;251;land;false;desert;1
365;128;218;220;land;false;jungle;1
366;197;252;191;land;false;mountain;1
367;238;213;231;land;false;desert;1
368;212;103;194;land;false;desert;1
369;246;59;229;land;false;jungle;1
370;212;242;152;land;true;desert;1
371;235;246;124;land;false;desert;1
372;215;113;200;land;false;plains;1
373;251;11;240;land;true;plains;1
374;165;164;174;land;false;jungle;1
375;245;76;222;land;false;forest;1
376;153;251;99;land;false;jungle;1
377;102;243;216;land;false;desert;1
378;233;136;236;land;false;forest;1
379;223;133;159;land;false;desert;1
380;229;184;220;land;false;desert;1
381;213;169;227;land;false;jungle;1
382;192;234;233;land;false;desert;1
383;235;176;222;land;false;mountain;1
384;235;110;161;land;false;desert;1
385;158;131;226;land;false;desert;1
386;174;185;155;land;false;forest;1
387;218;170;252;land;false;plains;1
388;215;243;162;land;false;desert;1
389;224;185;207;land;false;mountain;1
390;211;239;205;land;false;desert;1
391;184;109;222;land;false;jungle;1
392;115;179;235;land;false;forest;1
393;232;171;202;land;false;hills;1
394;223;127;199;land;false;desert;1
395;222;94;227;land;false;forest;1
396;244;170;103;land;false;jungle;1
397;176;161;208;land;false;plains;1
398;252;49;230;land;false;mountain;1
399;240;137;181;land;false;jungle;1
400;216;187;194;land;false;desert;1
401;134;130;251;land;false;desert;1
402;166;235;162;land;false;jungle;1
403;199;157;213;land;false;desert;1
404;146;201;154;land;false;desert;1
405;208;249;178;land;false;plains;1
406;122;218;235;land;false;desert;1
407;212;253;224;land;false;forest;1
408;233;170;230;land;false;plains;1
409;156;219;228;land;false;plains;1
410;228;78;239;land;false;desert;1
411;233;135;239;land;true;plains;1
412;121;133;253;land;false;desert;1
413;241;230;208;land;false;plains;1
414;229;198;209;land;false;mountain;1
415;131;248;188;land;false;jungle;1
416;193;205;118;land;true;jungle;1
417;235;180;193;land;false;plains;1
418;184;103;214;land;false;mountain;1
419;182;248;117;land;false;desert;1
420;198;244;93;land;false;hills;1
421;216;194;150;land;false;desert;1
422;206;204;207;land;false;desert;1
423;167;109;238;land;false;jungle;1
424;206;221;213;land;false;jungle;1
425;230;196;250;land;false;jungle;1
426;164;194;210;land;false;desert;1
427;91;228;204;land;false;plains;1
428;182;154;233;land;false;mountain;1
429;156;171;179;land;false;urban;1
430;111;213;253;land;false;forest;1
431;223;238;148;land;false;plains;1
432;105;199;245;land;false;forest;1
433;234;192;105;land;false;desert;1
434;218;116;190;land;false;plains;1
435;227;123;190;land;false;desert;1
436;254;178;205;land;false;desert;1
437;223;162;143;land;false;desert;1
438;240;177;162;land;false;plains;1
439;239;242;20;land;false;desert;1
440;181;214;124;land;false;desert;1
441;239;69;245;land;false;plains;1
442;202;217;231;land;false;jungle;1
443;173;173;191;land;false;jungle;1
444;231;119;214;land;false;desert;1
445;207;238;93;land;false;jungle;1
446;177;90;244;land;false;desert;1
447;108;174;235;land;false;desert;1
448;250;146;108;land;false;desert;1
449;204;186;198;land;false;plains;1
450;248;65;211;land;false;forest;1
451;138;205;245;land;false;desert;1
452;192;250;183;land;false;plains;1
453;38;249;223;land;false;desert;1
454;124;212;227;land;false;jungle;1
455;121;172;214;land;false;plains;1
456;240;156;179;land;false;forest;1
457;176;111;224;land;false;forest;1
458;245;244;104;land;false;plains;1
459;251;179;171;land;false;forest;1
460;230;113;188;land;false;mountain;1
461;116;208;188;land;true;desert;1
462;120;199;250;land;false;forest;1
463;186;245;118;land;false;forest;1
464;122;225;163;land;false;jungle;1
465;210;183;147;land;false;hills;1
466;201;226;195;land;false;jungle;1
467;131;143;246;land;false;plains;1
468;178;242;228;land;true;forest;1
469;119;195;233;land;false;jungle;1
470;233;176;114;land;false;plains;1
471;246;234;175;land;true;plains;1
472;173;229;245;land;false;plains;1
473;91;242;245;land;false;plains;1
474;165;165;239;land;false;forest;1
475;205;243;80;land;false;jungle;1
476;117;185;254;land;false;desert;1
477;249;198;229;land;false;desert;1
478;48;233;239;land;false;forest;1
479;233;49;222;land;false;desert;1
480;238;66;207;land;false;urban;1
481;105;246;163;land;false;desert;1
482;250;249;12;land;false;desert;1
483;176;237;238;land;false;mountain;1
484;113;218;221;land;false;mountain;1
485;218;173;162;land;false;forest;1
486;228;114;196;land;false;desert;1
487;93;172;242;land;false;hills;1
488;226;125;218;land;false;desert;1
489;175;219;129;land;false;jungle;1
490;227;95;193;land;false;jungle;1
491;206;197;159;land;false;desert;1
492;160;205;181;land;false;plains;1
493;61;192;248;land;false;plains;1
494;135;200;206;land;false;desert;1
495;147;228;181;land;false;desert;1
496;149;212;194;land;false;plains;1
497;234;182;200;land;false;hills;1
498;249;108;201;land;false;desert;1
499;156;197;229;land;false;mountain;1
500;243;175;196;land;false;desert;1
501;229;112;245;land;false;desert;1
502;41;244;233;land;false;desert;1
503;233;40;248;land;false;desert;1
504;238;99;236;land;false;forest;1
505;77;211;249;land;true;desert;1
506;215;164;183;land;true;plains;1
507;202;231;86;land;false;jungle;1
508;243;219;245;land;false;desert;1
509;135;191;194;land;false;desert;1
510;79;225;238;land;false;desert;1
511;236;186;106;land;false;plains;1
512;201;105;215;land;false;plains;1
513;169;209;205;land;false;jungle;1
514;206;252;63;land;false;plains;1
515;193;81;233;land;false;hills;1
516;253;186;181;land;false;plains;1
517;142;196;242;land;false;jungle;1
518;229;104;195;land;false;mountain;1
519;202;195;143;land;false;forest;1
520;232;235;101;land;false;desert;1
521;188;100;222;land;false;plains;1
522;247;94;212;land;false;jungle;1
523;159;198;226;land;false;desert;1
524;254;113;205;land;false;jungle;1
525;227;217;250;land;false;desert;1
526;155;172;228;land;false;desert;1
527;233;180;122;land;false;jungle;1
528;112;209;225;land;false;desert;1
529;250;220;226;land;false;forest;1
530;219;184;228;land;true;forest;1
531;179;234;217;land;false;mountain;1
532;64;235;249;land;false;jungle;1
533;239;191;184;land;false;desert;1
534;168;165;175;land;false;desert;1
535;226;120;185;land;false;desert;1
536;218;150;215;land;false;jungle;1
537;253;242;8;land;false;desert;1
538;179;153;212;land;false;forest;1
539;228;183;191;land;false;forest;1
540;192;150;214;land;false;desert;1
541;111;219;203;land;false;desert;1
542;143;225;176;land;false;desert;1
543;182;228;106;land;false;plains;1
544;231;248;120;land;false;desert;1
545;195;142;171;land;false;forest;1
546;244;251;157;land;false;urban;1
547;142;193;173;land;false;plains;1
548;225;137;183;land;false;desert;1
549;213;70;230;land;false;desert;1
550;245;58;217;land;false;desert;1
551;223;48;244;land;false;hills;1
552;132;155;228;land;false;plains;1
553;176;253;148;land;false;jungle;1
554;249;205;149;land;true;jungle;1
555;152;135;229;land;false;desert;1
556;148;201;187;land;false;plains;1
557;199;232;134;land;true;desert;1
558;212;195;201;land;false;plains;1
559;144;220;242;land;true;desert;1
560;236;183;83;land;false;hills;1
561;252;174;219;land;false;plains;1
562;77;221;224;land;false;hills;1
563;225;244;96;land;false;desert;1
564;243;197;63;land;false;plains;1
565;229;103;211;land;false;plains;1
566;131;230;235;land;true;plains;1
567;139;234;210;land;true;jungle;1
568;213;209;88;land;false;plains;1
569;214;178;115;land;false;urban;1
570;206;134;234;land;false;desert;1
571;147;216;157;land;false;mountain;1
572;247;176;237;land;false;desert;1
573;51;221;245;land;false;hills;1
574;219;130;232;land;false;desert;1
575;209;218;121;land;false;plains;1
576;176;208;226;land;false;plains;1
577;153;187;215;land;false;jungle;1
578;207;237;143;land;false;forest;1
579;230;71;210;land;false;desert;1
580;252;21;242;land;false;plains;1
581;229;121;155;land;false;desert;1
582;117;243;231;land;false;desert;1
583;254;183;176;land;true;jungle;1
584;78;234;191;land;false;jungle;1
585;208;193;123;land;true;plains;1
586;120;246;149;land;false;desert;1
587;238;196;79;land;false;mountain;1
588;197;218;230;land;false;forest;1
589;246;232;191;land;false;forest;1
590;197;133;229;land;false;desert;1
591;80;232;228;land;false;plains;1
592;151;225;155;land;false;plains;1
593;190;191;247;land;false;desert;1
594;251;126;167;land;false;marsh;1
595;221;197;132;land;false;desert;1
596;214;152;205;land;false;forest;1
597;120;210;243;land;false;plains;1
598;208;130;231;land;false;jungle;1
599;194;184;131;land;false;forest;1
600;247;204;145;land;false;forest;1
601;191;129;212;land;false;desert;1
602;218;152;245;land;false;mountain;1
603;54;227;235;land;false;plains;1
604;242;231;207;land;true;desert;1
605;246;246;17;land;false;forest;1
606;179;100;229;land;false;jungle;1
607;234;178;231;land;false;jungle;1
608;140;209;231;land;false;jungle;1
609;186;245;115;land;true;forest;1
610;149;251;210;land;false;jungle;1
611;180;200;139;land;false;plains;1
612;191;172;151;land;false;jungle;1
613;221;172;252;land;false;mountain;1
614;160;172;197;land;false;forest;1
615;211;155;228;land;false;hills;1
616;224;180;168;land;false;forest;1
617;157;165;238;land;false;desert;1
618;158;175;247;land;false;mountain;1
619;245;140;251;land;true;desert;1
620;226;154;129;land;false;forest;1
621;183;204;237;land;false;urban;1
622;165;241;97;land;false;plains;1
623;212;218;153;land;false;desert;1
624;131;244;198;land;false;hills;1
625;92;248;175;land;true;jungle;1
626;212;106;234;land;false;forest;1
627;181;94;252;land;false;jungle;1
628;188;155;234;land;false;plains;1
629;241;114;200;land;false;jungle;1
630;132;200;220;land;false;plains;1
631;211;156;207;land;true;plains;1
632;160;182;177;land;false;desert;1
633;197;203;162;land;false;plains;1
634;148;181;248;land;false;plains;1
635;156;217;188;land;false;mountain;1
636;215;190;100;land;false;desert;1
637;121;230;228;land;false;urban;1
638;167;113;246;land;false;forest;1
639;200;215;97;land;false;jungle;1
640;226;254;178;land;false;plains;1
641;204;187;226;land;false;jungle;1
642;207;210;132;land;false;plains;1
643;125;210;253;land;false;jungle;1
644;236;253;126;land;true;urban;1
645;251;137;212;land;false;forest;1
646;108;190;236;land;false;jungle;1
647;183;113;228;land;true;forest;1
648;245;101;237;land;false;desert;1
649;153;236;174;land;false;jungle;1
650;185;94;246;land;false;hills;1
651;193;186;217;land;false;desert;1
652;247;164;248;land;false;jungle;1
653;151;182;177;land;false;desert;1
654;222;198;131;land;false;forest;1
655;221;225;73;land;false;jungle;1
656;197;246;113;land;false;desert;1
657;206;174;199;land;false;desert;1
658;182;220;216;land;false;plains;1
659;124;210;190;land;true;desert;1
660;245;168;157;land;true;plains;1
661;210;248;141;land;false;forest;1
662;182;200;144;land;false;urban;1
663;100;176;225;land;false;mountain;1
664;177;191;152;land;false;forest;1
665;192;173;185;land;false;plains;1
666;210;205;134;land;false;desert;1
667;182;233;126;land;false;hills;1
668;200;229;134;land;false;plains;1
669;209;223;113;land;false;mountain;1
670;249;205;60;land;false;jungle;1
671;173;232;246;land;false;mountain;1
672;221;52;249;land;true;jungle;1
673;231;168;219;land;false;forest;1
674;154;223;194;land;false;desert;1
675;248;96;224;land;false;desert;1
676;144;247;251;land;true;marsh;1
677;219;247;170;land;true;desert;1
678;126;167;244;land;false;marsh;1
679;184;197;126;land;false;desert;1
680;245;89;230;land;false;jungle;1
681;236;151;119;land;false;mountain;1
682;168;153;235;land;true;desert;1
683;156;224;130;land;false;plains;1
684;130;219;215;land;false;hills;1
685;196;137;174;land;false;forest;1
686;231;94;227;land;false;desert;1
687;144;213;171;land;false;desert;1
688;59;243;241;land;true;plains;1
689;125;182;247;land;false;jungle;1
690;182;224;205;land;false;mountain;1
691;239;252;195;land;false;jungle;1
692;154;228;169;land;false;forest;1
693;55;229;239;land;false;jungle;1
694;131;233;155;land;false;plains;1
695;242;178;140;land;false;desert;1
696;209;252;244;land;false;jungle;1
697;160;162;203;land;false;jungle;1
698;185;167;197;land;false;desert;1
699;231;192;175;land;false;desert;1
700;76;252;188;land;false;desert;1
701;210;250;114;land;false;forest;1
702;243;110;229;land;false;desert;1
703;137;250;198;land;false;jungle;1
704;240;140;246;land;false;jungle;1
705;213;235;77;land;false;desert;1
706;136;242;246;land;false;desert;1
707;147;234;133;land;false;forest;1
708;236;166;198;land;false;plains;1
709;151;174;179;land;false;desert;1
710;197;129;241;land;false;plains;1
711;88;252;189;land;false;hills;1
712;229;240;48;land;false;desert;1
713;175;248;98;land;false;jungle;1
714;178;237;239;land;false;plains;1
715;232;166;219;land;false;forest;1
716;93;246;208;land;false;desert;1
717;224;180;161;land;false;plains;1
718;206;218;178;land;false;forest;1
719;186;205;136;land;false;forest;1
720;223;201;156;land;false;desert;1
721;108;207;254;land;false;desert;1
722;234;174;237;land;false;forest;1
723;131;177;202;land;false;desert;1
724;181;193;224;land;false;plains;1
725;227;159;177;land;false;desert;1
726;224;126;194;land;false;hills;1
727;251;180;159;land;false;forest;1
728;141;165;195;land;false;desert;1
729;200;211;166;land;false;hills;1
730;174;153;239;land;false;hills;1
731;169;154;234;land;false;plains;1
732;250;226;119;land;false;plains;1
733;246;155;210;land;false;plains;1
734;218;142;250;land;false;mountain;1
735;202;198;138;land;false;mountain;1
736;126;209;214;land;false;forest;1
737;179;146;189;land;false;forest;1
738;224;42;245;land;false;forest;1
739;235;118;241;land;false;desert;1
740;174;127;249;land;false;desert;1
741;173;134;198;land;false;forest;1
742;246;241;48;land;false;forest;1
743;175;193;192;land;false;forest;1
744;235;126;150;land;false;forest;1
745;173;224;165;land;false;forest;1
746;46;247;223;land;false;forest;1
747;177;200;210;land;false;desert;1
748;235;235;193;land;false;jungle;1
749;202;136;234;land;false;mountain;1
750;189;124;221;land;false;desert;1
751;207;246;65;land;false;plains;1
752;174;134;210;land;false;desert;1
753;204;176;169;land;false;forest;1
754;253;24;233;land;false;jungle;1
755;135;233;145;land;false;desert;1
756;141;183;254;land;false;desert;1
757;223;91;234;land;false;forest;1
758;184;84;247;land;false;forest;1
759;218;245;70;land;false;forest;1
760;171;135;203;land;true;plains;1
761;209;131;226;land;false;jungle;1
762;176;247;170;land;false;desert;1
763;159;201;153;land;false;desert;1
764;206;206;102;land;false;plains;1
765;194;179;228;land;false;desert;1
766;171;181;209;land;false;desert;1
767;214;109;214;land;false;desert;1
768;169;213;180;land;false;plains;1
769;170;224;157;land;false;jungle;1
770;154;244;220;land;false;jungle;1
771;155;210;148;land;false;jungle;1
772;190;212;167;land;false;desert;1
773;117;169;229;land;true;hills;1
774;251;159;234;land;true;jungle;1
775;165;242;117;land;false;forest;1
776;248;16;251;land;true;jungle;1
777;226;102;173;land;true;urban;1
778;209;247;219;land;false;jungle;1
779;239;45;229;land;false;plains;1
780;207;156;245;land;false;desert;1
781;164;155;191;land;false;forest;1
782;250;160;246;land;false;plains;1
783;245;220;74;land;false;desert;1
784;152;203;235;land;true;plains;1
785;208;160;215;land;false;desert;1
786;210;214;219;land;true;jungle;1
787;136;214;222;land;false;jungle;1
788;211;242;120;land;false;desert;1
789;199;155;254;land;false;plains;1
790;254;222;59;land;false;jungle;1
791;134;225;251;land;false;forest;1
792;187;220;116;land;false;plains;1
793;204;144;248;land;false;plains;1
794;181;182;187;land;false;jungle;1
795;249;193;184;land;false;jungle;1
796;208;152;249;land;false;hills;1
797;190;174;217;land;true;jungle;1
798;222;88;208;land;false;desert;1
799;216;243;210;land;false;plains;1
800;171;179;196;land;false;forest;1
801;211;163;252;land;false;desert;1
802;234;231;216;land;true;jungle;1
803;165;136;246;land;false;desert;1
804;141;218;223;land;false;plains;1
805;112;227;210;land;false;forest;1
806;135;243;140;land;false;jungle;1
807;190;224;182;land;false;plains;1
808;72;253;241;land;false;forest;1
809;177;205;241;land;false;mountain;1
810;200;87;242;land;false;plains;1
811;191;178;134;land;false;forest;1
