2;bunker;1321.00;13.50;1399.00;5.21;0
2;bunker;1331.00;11.55;1449.00;1.59;0
2;bunker;1286.00;11.00;1484.00;4.25;0
2;bunker;1278.00;10.50;1502.00;0.99;0
2;bunker;1317.00;13.10;1411.00;3.66;0
2;bunker;1249.00;12.25;1457.00;0.04;0
2;bunker;1298.00;12.25;1421.00;2.70;0
2;bunker;1283.00;11.00;1477.00;5.72;0
2;bunker;1302.00;11.25;1467.00;0.64;0
2;bunker;1325.00;10.80;1464.00;4.76;0
2;bunker;1267.00;11.45;1498.00;2.61;0
2;bunker;1267.00;11.85;1461.00;2.71;0
2;coastal_bunker;1299.00;10.45;1491.00;-3.73;0
2;coastal_bunker;1279.00;10.40;1504.00;1.57;0
2;coastal_bunker;1303.00;10.40;1486.00;-3.93;0
2;coastal_bunker;1250.00;10.45;1528.00;-3.14;0
2;coastal_bunker;1327.00;10.45;1466.00;-3.14;0
2;dockyard;1268.00;10.38;1512.00;-3.14;0
2;anti_air_building;1253.00;10.65;1520.00;3.22;0
2;anti_air_building;1315.00;11.40;1445.00;5.88;0
2;anti_air_building;1308.00;10.80;1474.00;2.26;0
2;synthetic_refinery;1222.00;12.50;1462.00;0.11;0
2;fuel_silo;1285.00;12.70;1423.00;1.67;0
2;radar_station;1276.00;11.80;1455.00;6.24;0
2;rocket_site;1312.00;11.30;1451.00;0.71;0
2;nuclear_reactor;1228.00;12.70;1436.00;4.83;0
2;floating_harbor;1316.95;9.50;1482.95;-0.79;1020
2;floating_harbor;1296.88;9.50;1501.82;-0.59;2586
2;floating_harbor;1272.00;9.50;1517.00;0.00;2835
2;floating_harbor;1330.00;9.50;1473.00;0.00;3395
2;floating_harbor;1254.00;9.50;1530.00;0.00;4576
3;arms_factory;2887.00;11.00;1304.00;4.39;0
3;arms_factory;2850.00;10.60;1332.00;0.78;0
3;arms_factory;2865.00;10.40;1320.00;4.90;0
3;arms_factory;2883.00;11.00;1307.00;5.00;0
3;arms_factory;2827.00;10.30;1404.00;2.84;0
3;arms_factory;2866.00;10.40;1322.00;5.50;0
3;industrial_complex;2895.00;10.80;1309.00;0.78;0
3;industrial_complex;2865.00;10.38;1347.00;3.45;0
3;industrial_complex;2871.00;10.40;1324.00;1.29;0
3;industrial_complex;2852.00;10.50;1318.00;5.41;0
3;industrial_complex;2877.00;10.60;1350.00;5.51;0
3;industrial_complex;2838.00;10.40;1400.00;3.35;0
3;air_base;2850.00;10.60;1320.00;6.01;0
3;supply_node;2837.00;10.40;1385.00;3.42;0
3;supply_node;2878.00;10.90;1378.00;6.01;0
3;supply_node;2833.00;10.40;1365.00;2.66;0
3;supply_node;2887.00;10.80;1351.00;4.14;0
3;supply_node;2861.00;10.80;1375.00;1.90;0
3;supply_node;2885.00;10.90;1308.00;4.83;0
3;supply_node;2904.00;10.60;1318.00;0.03;0
3;supply_node;2862.00;10.40;1337.00;4.07;0
3;supply_node;2854.00;10.40;1318.00;5.55;0
3;supply_node;2859.00;10.55;1395.00;2.20;0
3;supply_node;2849.00;10.40;1356.00;6.25;0
3;supply_node;2884.00;11.00;1329.00;1.44;0
3;supply_node;2834.00;10.40;1401.00;4.37;0
3;supply_node;2869.00;10.60;1355.00;0.68;0
3;supply_node;2902.00;10.60;1343.00;3.61;0
3;supply_node;2909.00;10.65;1333.00;0.26;0
3;supply_node;2866.00;10.40;1304.00;2.85;0
3;naval_base;2907.00;10.38;1347.00;-3.28;10483
3;naval_base;2887.00;10.45;1372.00;-3.93;9653
3;naval_base;2870.00;10.35;1397.00;-4.12;8547
3;naval_base;2846.00;10.35;1406.00;-4.02;11657
3;naval_base;2915.00;10.35;1333.00;1.57;10811
3;naval_base;2890.00;10.40;1364.00;-3.73;10483
3;naval_base;2915.00;10.35;1319.00;1.57;10811
3;bunker;2838.00;10.40;1404.00;4.54;0
3;bunker;2897.00;10.60;1321.00;5.74;0
3;bunker;2887.00;11.00;1328.00;3.58;0
3;bunker;2874.00;10.40;1317.00;5.14;0
3;bunker;2861.00;10.60;1355.00;1.52;0
3;bunker;2833.00;10.60;1373.00;4.19;0
3;bunker;2860.00;10.40;1322.00;2.03;0
3;bunker;2868.00;11.00;1378.00;5.05;0
3;bunker;2845.00;10.32;1365.00;6.25;0
3;bunker;2831.00;10.30;1393.00;4.09;0
3;bunker;2870.00;10.60;1391.00;0.47;0
3;bunker;2860.00;10.30;1334.00;2.04;0
3;bunker;2911.00;10.50;1337.00;4.70;0
3;bunker;2902.00;10.60;1341.00;2.54;0
3;bunker;2888.00;10.95;1346.00;3.74;0
3;bunker;2877.00;10.75;1301.00;0.48;0
3;bunker;2879.00;10.85;1379.00;3.14;0
3;coastal_bunker;2873.00;10.38;1395.00;-4.12;0
3;coastal_bunker;2915.00;10.35;1326.00;1.57;0
3;coastal_bunker;2888.00;10.40;1368.00;0.84;0
3;coastal_bunker;2842.00;10.30;1406.00;-4.02;0
3;coastal_bunker;2908.00;10.35;1347.00;-3.28;0
3;coastal_bunker;2915.00;10.40;1316.00;1.57;0
3;coastal_bunker;2894.00;10.40;1358.00;-3.73;0
3;dockyard;2895.00;10.45;1356.00;-3.73;0
3;anti_air_building;2848.00;10.60;1321.00;2.70;0
3;anti_air_building;2851.00;10.40;1314.00;5.72;0
3;anti_air_building;2853.00;10.60;1385.00;0.64;0
3;synthetic_refinery;2851.00;10.60;1323.00;4.76;0
3;fuel_silo;2864.00;10.40;1316.00;2.61;0
3;radar_station;2869.00;10.40;1350.00;5.28;0
3;rocket_site;2828.00;10.30;1398.00;0.55;0
3;nuclear_reactor;2864.00;10.40;1318.00;3.21;0
3;floating_harbor;2886.95;9.50;1386.95;-0.79;554
3;floating_harbor;2896.88;9.50;1365.82;-0.59;868
3;floating_harbor;2921.00;9.50;1331.00;-0.43;2552
3;floating_harbor;2870.82;9.50;1402.88;-0.98;3680
3;floating_harbor;2845.38;9.50;1410.48;-0.88;5608
3;floating_harbor;2903.99;9.50;1356.93;-0.14;5731
3;floating_harbor;2922.00;9.50;1333.00;-1.57;5767
4;arms_factory;2008.00;11.30;1088.00;4.90;0
4;arms_factory;2026.00;11.50;1147.00;5.00;0
4;arms_factory;2046.00;10.80;1083.00;2.84;0
4;arms_factory;2013.00;11.10;1065.00;5.50;0
4;arms_factory;2037.00;11.10;1120.00;0.78;0
4;arms_factory;2045.00;10.40;1076.00;3.45;0
4;industrial_complex;2023.00;11.00;1104.00;1.29;0
4;industrial_complex;2032.00;10.60;1041.00;5.41;0
4;industrial_complex;2070.00;10.60;1114.00;5.51;0
4;industrial_complex;2006.00;11.00;1117.00;3.35;0
4;industrial_complex;2055.00;11.80;1144.00;6.01;0
4;industrial_complex;2075.00;10.60;1144.00;2.40;0
4;air_base;2034.00;11.53;1129.00;3.96;0
4;supply_node;2061.00;11.30;1150.00;2.66;0
4;supply_node;2073.00;10.60;1120.00;4.14;0
4;supply_node;2025.00;11.00;1064.00;1.90;0
4;supply_node;2025.00;11.30;1086.00;4.83;0
4;supply_node;2074.00;10.40;1078.00;0.03;0
4;supply_node;2077.00;10.50;1145.00;4.07;0
4;supply_node;2053.00;11.30;1125.00;5.55;0
4;supply_node;2033.00;11.00;1117.00;2.20;0
4;supply_node;1996.00;11.07;1100.00;6.25;0
4;supply_node;2032.00;10.70;1043.00;1.44;0
4;supply_node;2054.00;10.30;1070.00;4.37;0
4;supply_node;2003.00;11.50;1077.00;0.68;0
4;supply_node;2019.00;11.00;1137.00;3.61;0
4;supply_node;1991.00;11.50;1128.00;0.26;0
4;supply_node;2055.00;10.40;1105.00;2.85;0
4;supply_node;2009.00;11.10;1054.00;5.79;0
4;supply_node;2017.00;11.00;1104.00;0.98;0
4;supply_node;2037.00;11.55;1141.00;5.02;0
4;supply_node;2008.00;11.10;1121.00;1.67;0
4;supply_node;2087.00;10.60;1111.00;3.15;0
4;supply_node;2076.00;10.60;1100.00;0.91;0
4;supply_node;2088.00;10.40;1094.00;2.39;0
4;supply_node;2043.00;10.60;1089.00;5.32;0
4;supply_node;2064.00;10.32;1087.00;1.63;0
4;supply_node;2043.00;10.65;1057.00;4.56;0
4;naval_base;2089.00;10.35;1158.00;-4.02;12272
4;naval_base;2050.00;9.60;1043.00;1.57;9000
4;naval_base;2094.00;10.35;1109.00;-4.25;12299
4;naval_base;2086.00;10.03;1082.00;-4.45;12318
4;naval_base;2093.00;10.35;1095.00;-4.33;10418
4;naval_base;2056.00;9.98;1055.00;0.24;9000
4;naval_base;2083.00;10.38;1128.00;-4.29;7536
4;naval_base;2054.00;10.35;1048.00;0.98;9000
4;bunker;2006.00;11.30;1089.00;2.04;0
4;bunker;1999.00;11.30;1091.00;4.70;0
4;bunker;2056.00;10.40;1060.00;2.54;0
4;bunker;2008.00;11.30;1131.00;3.74;0
4;bunker;2075.00;10.50;1092.00;0.48;0
4;bunker;2053.00;10.60;1088.00;3.14;0
4;bunker;2015.00;11.10;1054.00;5.81;0
4;bunker;2072.00;10.30;1072.00;2.54;0
4;bunker;2026.00;11.10;1082.00;5.21;0
4;bunker;2076.00;10.60;1156.00;1.59;0
4;bunker;2058.00;10.40;1092.00;4.25;0
4;bunker;2048.00;11.07;1118.00;0.99;0
4;bunker;2036.00;11.60;1145.00;3.66;0
4;bunker;2030.00;10.85;1066.00;0.04;0
4;bunker;2046.00;11.00;1116.00;2.70;0
4;bunker;2009.00;10.90;1104.00;5.72;0
4;bunker;1993.00;11.30;1123.00;0.64;0
4;bunker;2056.00;10.45;1100.00;4.76;0
4;bunker;2033.00;10.80;1052.00;2.61;0
4;bunker;2066.00;11.10;1147.00;2.71;0
4;bunker;2010.00;11.15;1133.00;0.55;0
4;bunker;2051.00;10.60;1055.00;3.21;0
4;bunker;2093.00;10.35;1101.00;4.77;0
4;bunker;2073.00;10.70;1124.00;1.16;0
4;bunker;2087.00;10.60;1108.00;5.28;0
4;coastal_bunker;2082.00;10.38;1079.00;0.20;0
4;coastal_bunker;2053.00;10.38;1047.00;0.98;0
4;coastal_bunker;2031.00;10.03;1037.00;0.38;0
4;coastal_bunker;2084.00;10.35;1127.00;-4.29;0
4;coastal_bunker;2089.00;10.35;1158.00;-4.02;0
4;coastal_bunker;2093.00;10.38;1096.00;-4.33;0
4;coastal_bunker;2094.00;10.32;1111.00;-4.25;0
4;coastal_bunker;2061.00;10.30;1065.00;0.24;0
4;dockyard;2028.00;10.35;1035.00;0.38;0
4;anti_air_building;2069.00;10.40;1079.00;0.11;0
4;anti_air_building;2065.00;10.40;1080.00;2.78;0
4;anti_air_building;2019.00;11.10;1144.00;5.44;0
4;synthetic_refinery;2047.00;11.30;1121.00;2.17;0
4;fuel_silo;2012.00;11.30;1080.00;3.38;0
4;radar_station;2038.00;10.90;1101.00;3.54;0
4;rocket_site;2091.00;10.40;1097.00;5.34;0
4;nuclear_reactor;2023.00;11.00;1056.00;5.45;0
4;floating_harbor;2090.37;9.50;1127.90;-1.14;151
4;floating_harbor;2076.37;9.50;1066.14;-2.94;2160
4;floating_harbor;2089.70;9.50;1135.93;-2.19;2530
4;floating_harbor;2036.60;9.50;1031.50;-2.76;3077
4;floating_harbor;2058.70;9.50;1051.21;-2.90;3357
4;floating_harbor;2097.26;9.50;1116.13;-1.11;6202
4;floating_harbor;2092.21;9.50;1081.36;-2.82;6223
4;floating_harbor;2060.82;9.50;1045.12;-2.16;6269
5;arms_factory;956.00;10.65;981.00;2.84;0
5;arms_factory;967.00;12.35;1046.00;5.50;0
5;arms_factory;1036.00;10.50;1008.00;0.78;0
5;arms_factory;1026.00;10.55;997.00;3.45;0
5;arms_factory;978.00;12.70;1026.00;1.29;0
5;arms_factory;994.00;11.60;1061.00;5.41;0
5;industrial_complex;1037.00;10.75;1018.00;5.51;0
5;industrial_complex;1001.00;11.85;1056.00;3.35;0
5;industrial_complex;974.00;11.50;1068.00;6.01;0
5;industrial_complex;956.00;12.20;1031.00;2.40;0
5;industrial_complex;1001.00;13.05;1041.00;3.96;0
5;industrial_complex;933.00;11.03;1043.00;1.80;0
5;air_base;1006.00;12.45;1045.00;3.00;0
5;supply_node;1015.00;12.05;1011.00;1.90;0
5;supply_node;966.00;12.20;1034.00;4.83;0
5;supply_node;916.00;10.60;1027.00;0.03;0
5;supply_node;975.00;12.00;991.00;4.07;0
5;supply_node;990.00;12.23;1055.00;5.55;0
5;supply_node;961.00;11.05;983.00;2.20;0
5;supply_node;1027.00;10.90;1065.00;6.25;0
5;supply_node;999.00;12.00;998.00;1.44;0
5;supply_node;961.00;11.03;1064.00;4.37;0
5;supply_node;1027.00;10.60;1001.00;0.68;0
5;supply_node;926.00;11.00;999.00;3.61;0
5;supply_node;1012.00;12.28;1032.00;0.26;0
5;supply_node;934.00;11.20;1034.00;2.85;0
5;supply_node;1033.00;10.80;1025.00;5.79;0
5;supply_node;986.00;12.70;1015.00;0.98;0
5;supply_node;938.00;11.10;1015.00;5.02;0
5;supply_node;972.00;10.40;1081.00;1.67;0
5;supply_node;943.00;10.45;983.00;3.15;0
5;supply_node;975.00;10.60;973.00;0.91;0
5;supply_node;959.00;11.75;1004.00;2.39;0
5;supply_node;939.00;11.00;1055.00;5.32;0
5;supply_node;992.00;11.05;1085.00;1.63;0
5;supply_node;1010.00;10.95;1081.00;4.56;0
5;supply_node;982.00;11.55;1073.00;1.21;0
5;supply_node;998.00;11.50;1071.00;3.80;0
5;supply_node;1011.00;11.40;1066.00;0.45;0
5;supply_node;1038.00;10.80;1048.00;1.93;0
5;supply_node;1004.00;12.15;1051.00;5.97;0
5;supply_node;922.00;10.40;1046.00;2.63;0
5;supply_node;975.00;12.30;1051.00;4.10;0
5;supply_node;1020.00;11.65;1047.00;1.86;0
5;supply_node;953.00;11.57;1047.00;3.34;0
5;supply_node;985.00;12.70;1041.00;6.28;0
5;supply_node;997.00;13.20;1040.00;4.03;0
5;supply_node;950.00;11.70;1031.00;5.51;0
5;supply_node;978.00;12.65;1031.00;2.16;0
5;supply_node;991.00;13.25;1029.00;4.75;0
5;supply_node;999.00;13.10;1019.00;1.40;0
5;supply_node;957.00;11.57;1019.00;4.34;0
5;supply_node;970.00;12.25;1015.00;0.63;0
5;supply_node;912.00;10.60;1011.00;3.58;0
5;supply_node;978.00;12.25;1004.00;5.05;0
5;supply_node;946.00;11.03;997.00;2.81;0
5;supply_node;1011.00;10.60;988.00;5.75;0
5;supply_node;989.00;10.98;983.00;0.94;0
5;naval_base;950.00;9.50;976.00;0.69;9878
5;naval_base;905.00;9.60;1013.00;-1.57;8913
5;naval_base;1024.00;10.03;991.00;0.00;8666
5;naval_base;974.00;9.65;970.00;0.00;10217
5;naval_base;1034.00;10.40;1070.00;-4.51;9767
5;naval_base;956.00;10.35;1073.00;-2.48;11591
5;naval_base;931.00;10.35;1061.00;-2.21;12323
5;naval_base;911.00;10.35;1038.00;-2.13;9090
5;naval_base;1007.00;9.65;980.00;0.38;8666
5;naval_base;957.00;9.50;973.00;-0.38;9878
5;naval_base;1045.00;10.35;1030.00;-4.18;12349
5;naval_base;1015.00;10.40;1084.00;-4.60;10285
5;naval_base;995.00;10.40;977.00;0.71;11092
5;naval_base;963.00;10.03;1079.00;-1.43;11591
5;naval_base;1045.00;10.35;1042.00;0.86;12349
5;naval_base;993.00;10.35;1090.00;-3.52;8584
5;naval_base;922.00;9.50;991.00;-0.46;11107
5;naval_base;912.00;9.60;1042.00;-1.74;9090
5;bunker;991.00;12.80;1016.00;0.71;0
5;bunker;923.00;10.70;996.00;4.83;0
5;bunker;1013.00;11.30;999.00;0.11;0
5;bunker;970.00;11.40;983.00;2.78;0
5;bunker;956.00;11.20;1058.00;5.44;0
5;bunker;940.00;11.10;1052.00;2.17;0
5;bunker;1023.00;10.80;999.00;3.38;0
5;bunker;1008.00;10.80;988.00;1.22;0
5;bunker;972.00;11.90;1057.00;5.34;0
5;bunker;972.00;12.20;992.00;5.45;0
5;bunker;1006.00;11.25;1068.00;3.29;0
5;bunker;1016.00;12.05;1026.00;5.95;0
5;bunker;947.00;11.30;1020.00;2.33;0
5;bunker;1014.00;11.80;1053.00;3.89;0
5;bunker;996.00;11.50;1064.00;1.73;0
5;bunker;950.00;11.25;1004.00;4.40;0
5;bunker;916.00;10.75;1022.00;0.78;0
5;bunker;972.00;10.40;1086.00;2.34;0
5;bunker;914.00;10.45;1005.00;0.18;0
5;bunker;980.00;11.25;1079.00;2.84;0
5;bunker;981.00;12.80;1027.00;5.50;0
5;bunker;996.00;13.15;1034.00;2.24;0
5;bunker;959.00;12.28;1033.00;3.45;0
5;bunker;954.00;11.50;1020.00;1.29;0
5;bunker;986.00;12.00;1056.00;2.85;0
5;bunker;1004.00;11.05;1081.00;5.51;0
5;bunker;928.00;10.80;1037.00;1.90;0
5;bunker;956.00;11.95;1042.00;6.02;0
5;bunker;999.00;12.30;1006.00;6.12;0
5;bunker;953.00;10.60;980.00;3.96;0
5;bunker;963.00;11.80;1012.00;1.80;0
5;bunker;1003.00;12.80;1019.00;4.46;0
5;bunker;1032.00;10.40;1070.00;6.03;0
5;bunker;952.00;11.62;1027.00;2.41;0
5;bunker;972.00;12.20;1004.00;0.25;0
5;bunker;1031.00;11.10;1035.00;1.45;0
5;bunker;993.00;10.50;1089.00;4.47;0
5;bunker;991.00;10.80;982.00;0.85;0
5;bunker;967.00;12.00;1018.00;3.52;0
5;bunker;970.00;10.40;971.00;5.08;0
5;bunker;1043.00;10.40;1041.00;2.92;0
5;bunker;1002.00;11.70;1059.00;5.58;0
5;bunker;987.00;13.20;1031.00;1.96;0
5;bunker;919.00;10.45;1041.00;4.98;0
5;bunker;987.00;12.60;1045.00;6.19;0
5;coastal_bunker;1039.00;10.38;1064.00;-4.51;0
5;coastal_bunker;926.00;10.35;1057.00;-3.25;0
5;coastal_bunker;982.00;9.65;970.00;0.00;0
5;coastal_bunker;941.00;9.50;980.00;-1.57;0
5;coastal_bunker;913.00;10.00;1000.00;-1.49;0
5;coastal_bunker;1045.00;10.35;1041.00;0.86;0
5;coastal_bunker;1018.00;10.45;1081.00;-4.60;0
5;coastal_bunker;1043.00;10.03;1015.00;1.03;0
5;coastal_bunker;1039.00;10.38;1008.00;-4.29;0
5;coastal_bunker;1002.00;9.65;979.00;-0.73;0
5;coastal_bunker;957.00;9.98;1074.00;-2.48;0
5;coastal_bunker;996.00;10.35;1090.00;-3.52;0
5;coastal_bunker;970.00;9.65;1084.00;-3.46;0
5;coastal_bunker;944.00;10.38;1065.00;-3.57;0
5;coastal_bunker;909.00;9.60;1006.00;-1.57;0
5;coastal_bunker;992.00;9.65;975.00;0.71;0
5;coastal_bunker;957.00;9.98;974.00;-0.38;0
5;coastal_bunker;910.00;9.60;1038.00;-2.13;0
5;dockyard;1011.00;9.98;983.00;0.38;0
5;anti_air_building;1001.00;10.70;985.00;4.70;0
5;anti_air_building;985.00;13.00;1023.00;2.54;0
5;anti_air_building;1011.00;11.57;1003.00;4.10;0
5;synthetic_refinery;929.00;11.00;1007.00;0.48;0
5;fuel_silo;993.00;11.20;1081.00;3.15;0
5;radar_station;975.00;12.30;1031.00;0.13;0
5;rocket_site;990.00;12.80;1014.00;1.09;0
5;nuclear_reactor;1011.00;12.00;1051.00;5.21;0
5;floating_harbor;902.06;9.50;1035.71;1.01;802
5;floating_harbor;954.40;9.50;966.50;-3.52;949
5;floating_harbor;1043.86;9.50;1068.37;-1.37;1185
5;floating_harbor;949.70;9.50;1078.53;0.66;1963
5;floating_harbor;1039.90;9.50;998.85;-1.74;2836
5;floating_harbor;918.87;9.50;984.74;-3.61;2900
5;floating_harbor;1049.00;9.50;1015.40;-2.11;3376
5;floating_harbor;976.21;9.50;1093.64;-0.32;3842
5;floating_harbor;952.48;9.50;971.62;-2.45;4453
5;floating_harbor;975.00;9.50;963.00;-3.14;4606
5;floating_harbor;935.30;9.50;1069.79;0.24;4785
5;floating_harbor;996.60;9.50;1096.50;-0.38;4845
5;floating_harbor;1005.79;9.50;1093.64;0.32;6237
5;floating_harbor;1045.88;9.50;1059.82;-0.59;6273
5;floating_harbor;909.10;9.50;1048.15;1.41;6277
5;floating_harbor;900.00;9.50;1011.00;1.57;6318
5;floating_harbor;1015.60;9.50;976.50;-2.76;6350
5;floating_harbor;999.56;9.50;970.69;-2.43;6352
6;arms_factory;2151.00;10.60;1301.00;0.78;0
6;arms_factory;2111.00;10.95;1217.00;3.45;0
6;arms_factory;2152.00;10.70;1339.00;1.29;0
6;arms_factory;2150.00;11.10;1281.00;5.41;0
6;arms_factory;2139.00;10.95;1257.00;5.51;0
6;arms_factory;2131.00;10.50;1242.00;3.35;0
6;industrial_complex;2115.00;10.40;1210.00;6.01;0
6;industrial_complex;2148.00;10.60;1330.00;2.40;0
6;industrial_complex;2143.00;10.90;1266.00;3.96;0
6;industrial_complex;2133.00;10.90;1253.00;1.80;0
6;industrial_complex;2116.00;11.50;1240.00;3.00;0
6;industrial_complex;2163.00;10.40;1284.00;0.84;0
6;air_base;2122.00;10.90;1232.00;2.40;0
6;supply_node;2128.00;11.07;1250.00;0.03;0
6;supply_node;2154.00;10.40;1303.00;4.07;0
6;supply_node;2110.00;11.00;1217.00;5.55;0
6;supply_node;2157.00;10.95;1279.00;2.20;0
6;supply_node;2153.00;10.55;1335.00;6.25;0
6;supply_node;2146.00;10.65;1263.00;1.44;0
6;supply_node;2118.00;11.25;1234.00;4.37;0
6;naval_base;2132.00;10.40;1236.00;0.28;11574
6;naval_base;2123.00;10.40;1220.00;1.57;11574
6;naval_base;2163.00;10.40;1341.00;-4.21;11373
6;naval_base;2156.00;10.35;1313.00;-3.66;8408
6;naval_base;2162.00;10.03;1269.00;0.46;8272
6;naval_base;2155.00;9.65;1265.00;1.03;8251
6;naval_base;2127.00;10.38;1226.00;0.96;11574
6;bunker;2112.00;10.70;1212.00;6.09;0
6;bunker;2158.00;10.40;1267.00;2.47;0
6;bunker;2121.00;10.90;1231.00;5.13;0
6;bunker;2148.00;10.90;1270.00;1.52;0
6;bunker;2117.00;11.60;1252.00;4.54;0
6;bunker;2144.00;10.55;1330.00;5.74;0
6;bunker;2146.00;10.65;1305.00;3.58;0
6;coastal_bunker;2148.00;10.40;1259.00;1.03;0
6;coastal_bunker;2156.00;10.30;1316.00;-3.66;0
6;coastal_bunker;2159.00;10.32;1335.00;0.32;0
6;coastal_bunker;2122.00;9.60;1217.00;1.57;0
6;coastal_bunker;2139.00;10.40;1247.00;1.22;0
6;coastal_bunker;2162.00;10.40;1270.00;0.46;0
6;coastal_bunker;2128.00;10.35;1227.00;0.96;0
6;dockyard;2157.00;10.38;1330.00;0.32;0
6;anti_air_building;2109.00;10.70;1209.00;2.04;0
6;anti_air_building;2155.00;10.40;1328.00;4.70;0
6;anti_air_building;2155.00;10.38;1304.00;2.54;0
6;synthetic_refinery;2116.00;11.75;1253.00;3.74;0
6;fuel_silo;2117.00;10.75;1221.00;0.48;0
6;rocket_site;2129.00;10.40;1231.00;5.81;0
6;nuclear_reactor;2163.00;10.32;1295.00;2.54;0
6;floating_harbor;2145.58;9.50;1243.61;-1.92;1252
6;floating_harbor;2161.47;9.50;1316.08;-0.52;1419
6;floating_harbor;2129.00;9.50;1217.00;-1.57;1823
6;floating_harbor;2172.83;9.50;1282.52;-1.35;4094
6;floating_harbor;2158.21;9.50;1319.36;-2.82;4252
6;floating_harbor;2157.00;9.50;1256.40;-2.11;5923
